Customer_Id	Customer_Name	SSN	Contact_Number	Email	Loyalty_Category
3902	Justine Mckay	585441094	+1 582-444-7497	justineckay@gmail.com	2star
3903	Kai Pruitt	370401863	+1 303-938-2934	kairuitt@gmail.com	2star
3904	Cailyn Chavez	432921042	+1 214-469-8782	cailynhavez@gmail.com	2star
3905	Siena Cameron	404137271	+1 212-723-8437	sienaameron@gmail.com	2star
3906	Aspen Bolton	195845340	+1 326-432-2201	aspenolton@gmail.com	2star
3907	Stacy Dixon	517620311	+1 202-340-2046	stacyixon@gmail.com	2star
3908	Ezra Roman	345592843	+1 582-442-1416	ezraoman@gmail.com	2star
3909	Braylen Hurst	614787114	+1 307-797-2982	braylenurst@gmail.com	2star
3910	Haylie Saunders	522855101	+1 210-857-3803	haylieaunders@gmail.com	2star
3911	Laurel Morrow	145182564	+1 209-461-0192	laurelorrow@gmail.com	2star
3912	Mauricio Navarro	478898426	+1 217-566-2414	mauricioavarro@gmail.com	2star
3913	Jazmyn Gilmore	790288151	+1 308-544-6875	jazmynilmore@gmail.com	2star
3914	Paola Glass	887737716	+1 582-777-0155	paolalass@gmail.com	2star
3915	Marina Erickson	382962885	+1 505-398-2804	marinarickson@gmail.com	2star
3916	Jaylah Schaefer	964226542	+1 425-218-5729	jaylahchaefer@gmail.com	2star
3917	Breanna Holden	322647861	+1 582-302-0851	breannaolden@gmail.com	2star
3918	Toby Warner	762068879	+1 312-746-2026	tobyarner@gmail.com	2star
3919	Terrell Shaw	425197631	+1 505-288-4520	terrellhaw@gmail.com	5star
3920	Arjun Duarte	838401346	+1 201-609-4111	arjunuarte@gmail.com	2star
3921	Armani Christian	211869932	+1 308-244-0618	armanihristian@gmail.com	2star
3922	Mya White	297644609	+1 325-898-6371	myahite@gmail.com	2star
3923	Kate Huynh	412129393	+1 207-711-8354	kateuynh@gmail.com	2star
3924	Chana Wang	372326723	+1 413-451-9416	chanaang@gmail.com	2star
3925	Brisa Hunt	826157077	+1 301-677-0105	brisaunt@gmail.com	3star
3926	Kai Phillips	670982219	+1 206-625-1322	kaihillips@gmail.com	2star
3927	Jonathan Callahan	762179098	+1 515-372-6506	jonathanallahan@gmail.com	2star
3928	Osvaldo Simon	152559481	+1 332-642-6481	osvaldoimon@gmail.com	2star
3929	Tiara Anthony	200023049	+1 206-627-6303	tiaranthony@gmail.com	2star
3930	Jaeden Zimmerman	541553451	+1 605-990-2802	jaedenimmerman@gmail.com	2star
3931	Kale Cannon	361065888	+1 203-866-2002	kaleannon@gmail.com	2star
3932	Malia Farrell	834390166	+1 582-333-5232	maliaarrell@gmail.com	2star
3933	Irene House	211507813	+1 224-568-8002	ireneouse@gmail.com	2star
3934	Jaida Rich	854081207	+1 219-378-8105	jaidaich@gmail.com	2star
3935	Adam Stanton	384108801	+1 308-286-1818	adamtanton@gmail.com	2star
3936	Arturo Schroeder	246203055	+1 582-333-0760	arturochroeder@gmail.com	2star
3937	Destiny Green	253274416	+1 582-482-2380	destinyreen@gmail.com	2star
3938	Elijah Poole	988008765	+1 582-200-8394	elijahoole@gmail.com	2star
3939	Mekhi Crane	134265113	+1 810-351-3543	mekhirane@gmail.com	2star
3940	Journey Morton	385161797	+1 516-987-9024	journeyorton@gmail.com	2star
3941	Douglas Gentry	239776092	+1 503-691-0640	douglasentry@gmail.com	2star
3942	Kayleigh Irwin	432198340	+1 582-333-2892	kayleighrwin@gmail.com	2star
3943	Andreas Bonilla	462926539	+1 213-423-9481	andreasonilla@gmail.com	2star
3944	Shea Owen	786363265	+1 206-866-5042	sheawen@gmail.com	2star
3945	Tristan Patel	910782044	+1 320-663-1201	tristanatel@gmail.com	2star
3946	Darian Day	757291397	+1 304-454-7699	darianay@gmail.com	2star
3947	Brian Weeks	905636561	+1 505-644-3639	brianeeks@gmail.com	2star
3948	Alyssa Nolan	514392871	+1 316-683-4102	alyssaolan@gmail.com	2star
3949	Lilian Lara	516412221	+1 520-471-7843	lilianara@gmail.com	2star
3950	Chandler Mccall	894197239	+1 582-482-5278	chandlerccall@gmail.com	2star
3951	Ansley Daniel	234872541	+1 326-336-5874	ansleyaniel@gmail.com	2star
3952	Ansley Dixon	620245429	+1 309-297-5410	ansleyixon@gmail.com	2star
3953	Sanaa Blackwell	854504572	+1 505-644-2265	sanaalackwell@gmail.com	2star
3954	Bryce Burke	396005831	+1 312-909-5698	bryceurke@gmail.com	2star
3955	Quintin Conner	269463114	+1 582-777-6266	quintinonner@gmail.com	2star
3956	Demarion Raymond	670390537	+1 304-893-4300	demarionaymond@gmail.com	2star
3957	Gracie Conley	116907816	+1 582-400-7819	gracieonley@gmail.com	2star
3958	Kamari Stephens	369112995	+1 423-943-3491	kamaritephens@gmail.com	2star
3959	Brennen Mcneil	889398297	+1 252-564-7625	brennencneil@gmail.com	2star
3960	Catherine Huynh	903982388	+1 223-249-5221	catherineuynh@gmail.com	2star
3961	Brian Ware	977499499	+1 212-252-1308	brianare@gmail.com	2star
3962	Rosa Berg	757197437	+1 229-501-0993	rosaerg@gmail.com	2star
3963	Xiomara Kelley	904570686	+1 308-386-1167	xiomaraelley@gmail.com	2star
3964	Daphne Richardson	898993852	+1 582-333-3850	daphneichardson@gmail.com	2star
3965	Daniel Barajas	726836992	+1 505-622-2096	danielarajas@gmail.com	2star
3966	Freddy Spencer	455663817	+1 582-222-6401	freddypencer@gmail.com	2star
3967	Savanna Terry	178705901	+1 505-644-4291	savannaerry@gmail.com	2star
3968	Drew Rollins	419551938	+1 220-388-6808	drewollins@gmail.com	2star
3969	Davin Brown	620643147	+1 414-694-8185	davinrown@gmail.com	2star
3970	Zoie Wolfe	486813099	+1 582-400-9498	zoieolfe@gmail.com	2star
3971	Lexi Hill	876244701	+1 417-775-8685	lexiill@gmail.com	2star
3972	Darion Bowers	577626292	+1 582-400-8472	darionowers@gmail.com	2star
3973	Ayanna Huber	552231652	+1 205-844-1853	ayannauber@gmail.com	2star
3974	Zack Bass	771069887	+1 210-746-3593	zackass@gmail.com	2star
3975	Micheal Clayton	278144960	+1 505-644-4040	micheallayton@gmail.com	2star
3976	Averi Marshall	808506463	+1 303-566-6727	averiarshall@gmail.com	2star
3977	Kailey Harper	380755233	+1 240-244-1179	kaileyarper@gmail.com	2star
3978	Rigoberto Nichols	583210915	+1 225-914-1225	rigobertoichols@gmail.com	2star
3979	Amina Bolton	125269470	+1 209-346-3259	aminaolton@gmail.com	2star
3980	Brett Mullen	550170703	+1 217-832-8943	brettullen@gmail.com	2star
3981	Blaze Knox	660514833	+1 225-445-4396	blazenox@gmail.com	2star
3982	Quinn Dorsey	670782018	+1 582-777-1202	quinnorsey@gmail.com	2star
3983	Matias Mccann	180657129	+1 326-557-8246	matiasccann@gmail.com	2star
3984	Holly Mcfarland	118934792	+1 210-644-3095	hollycfarland@gmail.com	2star
3985	Louis Wall	473532143	+1 313-593-2297	louisall@gmail.com	2star
3986	Lyla Fitzpatrick	148499151	+1 209-558-0807	lylaitzpatrick@gmail.com	2star
3987	Maggie Stephens	585445299	+1 582-666-4268	maggietephens@gmail.com	2star
3988	Cyrus Hines	941753101	+1 582-333-0486	cyrusines@gmail.com	2star
3989	Whitney Freeman	973830898	+1 582-999-3335	whitneyreeman@gmail.com	2star
3990	Isaac Oneal	588961350	+1 224-780-2429	isaacneal@gmail.com	2star
3991	Ashlyn Simpson	988225732	+1 231-318-0462	ashlynimpson@gmail.com	2star
3992	Jackson Douglas	612183433	+1 229-548-2051	jacksonouglas@gmail.com	2star
3993	Zain Jimenez	176878724	+1 210-838-1557	zainimenez@gmail.com	2star
3994	Maverick Maynard	890333454	+1 582-282-4509	maverickaynard@gmail.com	2star
3995	Elisa Hobbs	977638272	+1 218-298-6657	elisaobbs@gmail.com	2star
3996	Leonard Kane	124457207	+1 332-549-6261	leonardane@gmail.com	2star
3997	Aidyn Odonnell	481359096	+1 225-362-3700	aidyndonnell@gmail.com	2star
3998	Melody Mcintosh	512252232	+1 582-442-7157	melodycintosh@gmail.com	2star
3999	Jimmy Krause	738346987	+1 582-262-5455	jimmyrause@gmail.com	2star
4000	Russell Sawyer	578553745	+1 582-333-0510	russellawyer@gmail.com	2star
4001	Declan Dixon	278383664	+1 582-222-5012	declanixon@gmail.com	2star
4002	Sophie Roberts	840270800	+1 417-223-4506	sophieoberts@gmail.com	2star
4003	Damarion Hodge	173847880	+1 582-203-7643	damarionodge@gmail.com	2star
4004	Allie Wang	665226250	+1 582-282-2457	allieang@gmail.com	2star
4005	Clarence Odonnell	840472392	+1 201-755-6876	clarencedonnell@gmail.com	2star
4006	Lilianna Stark	440866407	+1 214-259-8475	liliannatark@gmail.com	2star
4007	Cristopher Erickson	269715190	+1 409-757-9713	cristopherrickson@gmail.com	2star
4008	Kash Hurley	912294310	+1 313-768-3848	kashurley@gmail.com	2star
4009	Fernando Pearson	734229000	+1 239-388-5143	fernandoearson@gmail.com	2star
4010	Ronin Mccullough	659751487	+1 582-333-6252	roninccullough@gmail.com	2star
4011	Walter Sanchez	939033053	+1 582-442-8863	walteranchez@gmail.com	2star
4012	Ayla Kane	587440812	+1 582-262-2025	aylaane@gmail.com	2star
4013	Kristian Galvan	331773868	+1 505-682-3734	kristianalvan@gmail.com	2star
4014	Brianna Sampson	447888862	+1 582-300-1502	briannaampson@gmail.com	2star
4015	Braiden Duran	565613962	+1 432-832-4386	braidenuran@gmail.com	2star
4016	Hudson Benson	705862542	+1 320-825-7610	hudsonenson@gmail.com	2star
4017	Savanna Goodwin	792438882	+1 279-669-2505	savannaoodwin@gmail.com	2star
4018	Seth Burnett	656761760	+1 217-305-7937	sethurnett@gmail.com	2star
4019	Karlee Ramirez	564428076	+1 312-941-2714	karleeamirez@gmail.com	5star
4020	Annabella Manning	429958465	+1 582-333-6646	annabellaanning@gmail.com	2star
4021	Davian Ferguson	993446695	+1 442-854-5024	davianerguson@gmail.com	2star
4022	Deandre Cabrera	942417443	+1 223-856-5958	deandreabrera@gmail.com	2star
4023	Jabari Morse	225145175	+1 321-225-1156	jabariorse@gmail.com	2star
4024	Axel Erickson	180348799	+1 582-333-9432	axelrickson@gmail.com	2star
4025	Brynlee Chaney	952771033	+1 302-573-2117	brynleehaney@gmail.com	3star
4026	Nelson Barton	998297069	+1 206-339-8282	nelsonarton@gmail.com	2star
4027	Reese Hensley	527044563	+1 213-755-9443	reeseensley@gmail.com	2star
4028	Cooper Medina	381421683	+1 620-884-0905	cooperedina@gmail.com	2star
4029	Ashton Lamb	955939057	+1 316-345-9618	ashtonamb@gmail.com	2star
4030	Leo Bolton	993343766	+1 582-333-1270	leoolton@gmail.com	2star
4031	Magdalena Casey	577063031	+1 629-382-8382	magdalenaasey@gmail.com	2star
4032	Deandre Barry	771920577	+1 423-546-4221	deandrearry@gmail.com	2star
4033	Scarlet Sheppard	545359872	+1 309-641-3014	scarletheppard@gmail.com	2star
4034	Brady Tate	424505836	+1 505-644-2218	bradyate@gmail.com	2star
4035	Bruno Roach	926206747	+1 582-482-7594	brunooach@gmail.com	2star
4036	Alexzander Parks	206164942	+1 206-269-8988	alexzanderarks@gmail.com	2star
4037	Armando Beck	450789559	+1 582-203-9818	armandoeck@gmail.com	2star
4038	Roland Cooke	734020738	+1 312-319-2271	rolandooke@gmail.com	2star
4039	Neil Michael	432281843	+1 582-465-8473	neilichael@gmail.com	2star
4040	Shyanne Reeves	671510408	+1 582-482-8081	shyanneeeves@gmail.com	2star
4041	Joanna Atkinson	480875241	+1 313-372-2958	joannatkinson@gmail.com	2star
4042	Halle Nelson	674094406	+1 582-482-9284	halleelson@gmail.com	2star
4043	Dayana Hines	729442107	+1 317-263-9852	dayanaines@gmail.com	2star
4044	Clinton Espinoza	202740921	+1 505-264-2347	clintonspinoza@gmail.com	2star
4045	Guillermo Colon	522344758	+1 626-883-3437	guillermoolon@gmail.com	2star
4046	Urijah Ochoa	594022159	+1 203-222-2332	urijahchoa@gmail.com	2star
4047	Aleah Kent	998588713	+1 424-617-2618	aleahent@gmail.com	2star
4048	Alison Frost	310427929	+1 216-579-2678	alisonrost@gmail.com	2star
4049	Lena Adams	662328078	+1 505-626-2215	lenadams@gmail.com	2star
4050	Javier Stafford	342774470	+1 582-444-9374	javiertafford@gmail.com	2star
4051	Katelynn Walker	316064636	+1 209-814-1991	katelynnalker@gmail.com	2star
4052	Hunter James	944644707	+1 582-400-2218	hunterames@gmail.com	2star
4053	Chasity Russell	368933183	+1 272-674-2835	chasityussell@gmail.com	2star
4054	Kadyn Hammond	838534290	+1 214-846-2277	kadynammond@gmail.com	2star
4055	Irene Alvarez	213982063	+1 228-340-4843	irenelvarez@gmail.com	2star
4056	Jaylynn Osborne	690436286	+1 319-773-9934	jaylynnsborne@gmail.com	2star
4057	Lance Powers	249994026	+1 318-446-0101	lanceowers@gmail.com	2star
4058	Cohen Villegas	366204481	+1 582-333-2189	cohenillegas@gmail.com	2star
4059	Cassie Bolton	478683299	+1 582-222-3234	cassieolton@gmail.com	2star
4060	Hadassah Carrillo	364457303	+1 434-256-9023	hadassaharrillo@gmail.com	2star
4061	Miles Stephens	568387363	+1 582-333-6954	milestephens@gmail.com	2star
4062	Jakayla Mcclain	983592692	+1 505-659-8847	jakaylacclain@gmail.com	2star
4063	Lorelei Barnett	777862004	+1 203-635-7753	loreleiarnett@gmail.com	2star
4064	Marley Fleming	748441243	+1 310-931-6672	marleyleming@gmail.com	2star
4065	Nickolas Manning	471898405	+1 214-453-7974	nickolasanning@gmail.com	2star
4066	Londyn Rasmussen	343521752	+1 582-583-5221	londynasmussen@gmail.com	2star
4067	Christopher Foster	787551368	+1 248-413-9348	christopheroster@gmail.com	2star
4068	Elsa Davila	811114056	+1 582-282-4270	elsaavila@gmail.com	2star
4069	Dorian Rice	522742729	+1 505-615-0860	dorianice@gmail.com	2star
4070	Elise Parks	898452250	+1 331-615-2702	elisearks@gmail.com	2star
4071	Ryder Osborn	829499940	+1 582-262-0089	rydersborn@gmail.com	2star
4072	Mathias Warner	729651520	+1 582-300-7822	mathiasarner@gmail.com	2star
4073	Laila Lutz	480445719	+1 228-681-2721	lailautz@gmail.com	2star
4074	Makena Maynard	357895763	+1 582-200-3820	makenaaynard@gmail.com	2star
4075	Zion Cruz	471418979	+1 218-379-7897	zionruz@gmail.com	2star
4076	Maria Cohen	346252545	+1 216-520-8068	mariaohen@gmail.com	2star
4077	Carlee Calderon	572368178	+1 505-784-0011	carleealderon@gmail.com	2star
4078	Demarion Schmidt	988167176	+1 217-340-3173	demarionchmidt@gmail.com	2star
4079	Alex Daniel	377072677	+1 210-259-1382	alexaniel@gmail.com	2star
4080	Quintin Chambers	733629436	+1 201-859-5151	quintinhambers@gmail.com	2star
4081	Van Krause	873364954	+1 317-751-6869	vanrause@gmail.com	2star
4082	Gunner Hogan	627649987	+1 520-476-3463	gunnerogan@gmail.com	2star
4083	Katrina Schultz	491956957	+1 248-536-5933	katrinachultz@gmail.com	2star
4084	Charity Owen	994706686	+1 308-949-1181	charitywen@gmail.com	2star
4085	Makena Washington	642719886	+1 301-486-6928	makenaashington@gmail.com	2star
4086	Cheyanne Poole	409034068	+1 582-400-0299	cheyanneoole@gmail.com	2star
4087	Presley Ramos	997904573	+1 423-593-0217	presleyamos@gmail.com	2star
4088	Alexandra Mclean	763551905	+1 582-482-8248	alexandraclean@gmail.com	2star
4089	Aurora Blevins	196847766	+1 325-249-8998	auroralevins@gmail.com	2star
4090	Abbigail Velazquez	966625676	+1 582-200-0013	abbigailelazquez@gmail.com	2star
4091	Nathaniel Rogers	726070804	+1 305-986-5504	nathanielogers@gmail.com	2star
4092	Amir Long	984572451	+1 582-529-8582	amirong@gmail.com	2star
4093	Camron Villa	410965284	+1 234-665-8867	camronilla@gmail.com	2star
4094	Derrick Cline	101817863	+1 582-222-3096	derrickline@gmail.com	2star
4095	Maddox Lee	265736801	+1 228-796-0011	maddoxee@gmail.com	2star
4096	Deanna Farrell	866003683	+1 219-487-7589	deannaarrell@gmail.com	2star
4097	Maximo Weber	127973023	+1 582-282-1057	maximoeber@gmail.com	2star
4098	Tyler Wilson	171702497	+1 408-704-4248	tylerilson@gmail.com	2star
4099	Blake Poole	180632204	+1 582-203-6928	blakeoole@gmail.com	2star
4100	Miguel Duffy	834194570	+1 318-562-4613	migueluffy@gmail.com	2star
4101	Rhett Haynes	117694016	+1 201-241-3994	rhettaynes@gmail.com	2star
4102	Rodney Roman	515402732	+1 582-333-3440	rodneyoman@gmail.com	2star
4103	Norah Gross	937629796	+1 305-822-5820	norahross@gmail.com	2star
4104	Abdiel Horne	981085435	+1 505-644-6021	abdielorne@gmail.com	2star
4105	Rylee Harrington	956745779	+1 541-881-9784	ryleearrington@gmail.com	2star
4106	Anne Mcgee	474876469	+1 582-300-9133	annecgee@gmail.com	2star
4107	Luka Leblanc	313861472	+1 412-307-1918	lukaeblanc@gmail.com	2star
4108	Emmanuel Mccarty	509773231	+1 319-754-9072	emmanuelccarty@gmail.com	2star
4109	Annie Hancock	333797675	+1 505-552-2912	annieancock@gmail.com	2star
4110	Kareem Bird	276570345	+1 231-303-2385	kareemird@gmail.com	2star
4111	Adrianna Davies	147371209	+1 217-274-6482	adriannaavies@gmail.com	2star
4112	Oscar Moon	373165757	+1 206-811-2159	oscaroon@gmail.com	2star
4113	Mariyah Murphy	418349901	+1 505-637-7580	mariyahurphy@gmail.com	2star
4114	Kaila Ellison	740856476	+1 309-718-4369	kailallison@gmail.com	2star
4115	Dahlia Ferguson	962301357	+1 214-853-8437	dahliaerguson@gmail.com	2star
4116	Blake Dickson	512088197	+1 582-302-6161	blakeickson@gmail.com	2star
4117	Noemi Wilcox	285470722	+1 505-615-4871	noemiilcox@gmail.com	2star
4118	Lucian Nelson	529447577	+1 582-302-2537	lucianelson@gmail.com	2star
4119	Jovan Ochoa	965121097	+1 582-400-5941	jovanchoa@gmail.com	5star
4120	Mitchell Branch	710663645	+1 208-756-1834	mitchellranch@gmail.com	2star
4121	Nasir Parks	698993443	+1 323-633-8466	nasirarks@gmail.com	2star
4122	Lilly Walls	962326748	+1 203-929-2852	lillyalls@gmail.com	2star
4123	Azaria Farley	647677872	+1 404-331-9548	azariaarley@gmail.com	2star
4124	Kaylynn Simpson	255523366	+1 206-906-6114	kaylynnimpson@gmail.com	2star
4125	Naima Edwards	480823280	+1 252-439-2195	naimadwards@gmail.com	3star
4126	Leilani Raymond	310847530	+1 252-752-6093	leilaniaymond@gmail.com	2star
4127	Adrien Waters	391033998	+1 582-302-9903	adrienaters@gmail.com	2star
4128	Alena Wong	764999253	+1 305-728-9993	alenaong@gmail.com	2star
4129	Amina Galvan	163415886	+1 325-640-8072	aminaalvan@gmail.com	2star
4130	Elena Bond	844214931	+1 582-333-7304	elenaond@gmail.com	2star
4131	Shane Ortiz	183114827	+1 206-415-8013	shanertiz@gmail.com	2star
4132	Damien Potter	225651839	+1 207-999-1688	damienotter@gmail.com	2star
4133	Talon Werner	605924185	+1 582-300-3468	talonerner@gmail.com	2star
4134	Jaylan Flynn	173792910	+1 401-805-9775	jaylanlynn@gmail.com	2star
4135	Jovanny Frank	526520099	+1 210-784-5356	jovannyrank@gmail.com	2star
4136	Jesse Gross	626683861	+1 582-302-2419	jesseross@gmail.com	2star
4137	Jazlyn Howe	717479719	+1 307-593-8473	jazlynowe@gmail.com	2star
4138	Yadiel Mayo	244616015	+1 582-262-0540	yadielayo@gmail.com	2star
4139	Bennett Wong	234881474	+1 218-525-4913	bennettong@gmail.com	2star
4140	Luna Ponce	145892009	+1 505-644-1270	lunaonce@gmail.com	2star
4141	Itzel Sutton	293520844	+1 208-429-4753	itzelutton@gmail.com	2star
4142	Brodie Warner	556710571	+1 906-767-3813	brodiearner@gmail.com	2star
4143	Kayden Sanchez	620609030	+1 520-848-4136	kaydenanchez@gmail.com	2star
4144	Case Estrada	699795214	+1 582-500-9038	casestrada@gmail.com	2star
4145	Linda Leon	662809717	+1 417-653-2479	lindaeon@gmail.com	2star
4146	Kendal Bridges	925648877	+1 212-628-2666	kendalridges@gmail.com	2star
4147	Isabela Mcguire	542216024	+1 582-333-0605	isabelacguire@gmail.com	2star
4148	Tatum Madden	240485307	+1 312-685-9990	tatumadden@gmail.com	2star
4149	Janelle Guerra	585641594	+1 582-482-4374	janelleuerra@gmail.com	2star
4150	Yosef Finley	530445336	+1 623-228-8074	yosefinley@gmail.com	2star
4151	Pierre Vasquez	918155468	+1 319-614-0139	pierreasquez@gmail.com	2star
4152	Jaslene Calderon	197973598	+1 582-500-5431	jaslenealderon@gmail.com	2star
4153	Sawyer Zamora	190434965	+1 582-222-4500	sawyeramora@gmail.com	2star
4154	Tamia Page	239000233	+1 582-262-8730	tamiaage@gmail.com	2star
4155	Franklin Church	934554345	+1 321-713-2330	franklinhurch@gmail.com	2star
4156	Chance Vaughan	522791453	+1 505-630-5565	chanceaughan@gmail.com	2star
4157	Eugene Mendez	950095161	+1 267-380-0295	eugeneendez@gmail.com	2star
4158	Paola Spence	991357238	+1 326-714-8465	paolapence@gmail.com	2star
4159	Heaven Douglas	401080293	+1 213-919-1662	heavenouglas@gmail.com	2star
4160	Dayami Pearson	281188633	+1 229-203-5388	dayamiearson@gmail.com	2star
4161	Semaj Peters	355814824	+1 415-458-4518	semajeters@gmail.com	2star
4162	Savanah Dyer	102646735	+1 219-486-6544	savanahyer@gmail.com	2star
4163	Aidan Bradshaw	211621267	+1 216-395-1887	aidanradshaw@gmail.com	2star
4164	Caitlin Williams	212102967	+1 505-654-1892	caitlinilliams@gmail.com	2star
4165	Isiah Morrison	556541301	+1 313-248-1977	isiahorrison@gmail.com	2star
4166	Maurice Hurley	939256004	+1 463-806-3605	mauriceurley@gmail.com	2star
4167	Alec Mcbride	437384868	+1 229-474-4978	aleccbride@gmail.com	2star
4168	Aidyn Rivera	648685534	+1 202-436-6820	aidynivera@gmail.com	2star
4169	Alisa Manning	116255681	+1 210-279-6785	alisaanning@gmail.com	2star
4170	Yuliana Paul	879751219	+1 214-589-8362	yulianaaul@gmail.com	2star
4171	Rory Gallagher	528063201	+1 505-750-7742	roryallagher@gmail.com	2star
4172	Jaxson Sullivan	321301417	+1 207-762-7648	jaxsonullivan@gmail.com	2star
4173	Brooks Vang	315518178	+1 317-694-1753	brooksang@gmail.com	2star
4174	Delilah Odom	847980381	+1 203-996-7863	delilahdom@gmail.com	2star
4175	Ishaan Tapia	261727069	+1 582-529-9137	ishaanapia@gmail.com	2star
4176	Kirsten Case	710315112	+1 313-935-4184	kirstenase@gmail.com	2star
4177	Kenley Diaz	246656107	+1 231-915-8228	kenleyiaz@gmail.com	2star
4178	Titus Becker	261789730	+1 503-236-8462	titusecker@gmail.com	2star
4179	Isabella Mcmillan	296297953	+1 229-238-5117	isabellacmillan@gmail.com	2star
4180	Gunnar David	814346176	+1 703-345-2738	gunnaravid@gmail.com	2star
4181	Jamal Rollins	556365452	+1 582-400-8011	jamalollins@gmail.com	2star
4182	Sherlyn York	939534882	+1 216-595-3219	sherlynork@gmail.com	2star
4183	Alyssa Zuniga	662685798	+1 505-671-8591	alyssauniga@gmail.com	2star
4184	Jada Wise	102210903	+1 412-409-9876	jadaise@gmail.com	2star
4185	Miya Compton	217389605	+1 505-924-3870	miyaompton@gmail.com	2star
4186	Alexzander Blake	675888178	+1 505-603-2686	alexzanderlake@gmail.com	2star
4187	Jessica Roman	908603605	+1 505-609-6634	jessicaoman@gmail.com	2star
4188	Miya Small	374937636	+1 212-586-6561	miyamall@gmail.com	2star
4189	Adriana Rice	519615966	+1 509-252-5288	adrianaice@gmail.com	2star
4190	Kristina Acosta	142032462	+1 201-473-8419	kristinacosta@gmail.com	2star
4191	Dorian Browning	516465362	+1 518-374-8990	dorianrowning@gmail.com	2star
4192	Erick Osborne	998384839	+1 256-826-0281	ericksborne@gmail.com	2star
4193	Mauricio Jacobs	952533426	+1 423-426-1668	mauricioacobs@gmail.com	2star
4194	Keagan Cooke	315373342	+1 218-226-5869	keaganooke@gmail.com	2star
4195	Kelsie Lam	318002131	+1 218-860-5531	kelsieam@gmail.com	2star
4196	Anastasia Dunn	353897775	+1 223-786-4528	anastasiaunn@gmail.com	2star
4197	Brendon Patel	662109253	+1 713-621-2635	brendonatel@gmail.com	2star
4198	Skye Valenzuela	859263788	+1 339-213-3031	skyealenzuela@gmail.com	2star
4199	Quincy Acosta	148007612	+1 218-491-8860	quincycosta@gmail.com	2star
4200	Vance Burns	969600172	+1 316-982-4246	vanceurns@gmail.com	2star
4201	Virginia Moreno	781525180	+1 712-973-2618	virginiaoreno@gmail.com	2star
4202	Izaiah Holmes	194153114	+1 505-636-5023	izaiaholmes@gmail.com	2star
4203	Broderick Mora	693907806	+1 314-780-4973	broderickora@gmail.com	2star
4204	Ximena Thompson	673587699	+1 505-644-4336	ximenahompson@gmail.com	2star
4205	Carleigh James	321692929	+1 317-396-5276	carleighames@gmail.com	2star
4206	Franco Fry	823973780	+1 582-333-4419	francory@gmail.com	2star
4207	David Solomon	416065763	+1 618-596-8639	davidolomon@gmail.com	2star
4208	Kathleen Roman	391045911	+1 214-717-6909	kathleenoman@gmail.com	2star
4209	Sasha Kramer	509150478	+1 214-858-7386	sasharamer@gmail.com	2star
4210	Janiyah Briggs	979308030	+1 582-465-6790	janiyahriggs@gmail.com	2star
4211	Ronald Robbins	526219527	+1 582-666-7572	ronaldobbins@gmail.com	2star
4212	Santos Hardin	965468247	+1 315-269-6672	santosardin@gmail.com	2star
4213	Andrea Gardner	454983329	+1 505-973-2651	andreaardner@gmail.com	2star
4214	Shyanne Zavala	544247415	+1 224-848-5151	shyanneavala@gmail.com	2star
4215	Miguel Mcpherson	231600737	+1 202-485-9657	miguelcpherson@gmail.com	2star
4216	Tyshawn Fuller	413015856	+1 417-934-7480	tyshawnuller@gmail.com	2star
4217	Moshe Nguyen	814183516	+1 302-285-7369	mosheguyen@gmail.com	2star
4218	Raymond Gross	102362096	+1 505-644-5143	raymondross@gmail.com	2star
4219	Waylon Rowe	422710874	+1 303-947-4797	waylonowe@gmail.com	5star
4220	Aliyah Doyle	284159301	+1 337-704-9941	aliyahoyle@gmail.com	2star
4221	Harper Henry	316023961	+1 205-312-9917	harperenry@gmail.com	2star
4222	Nayeli Franco	652910503	+1 616-279-1229	nayeliranco@gmail.com	2star
4223	Lane Morris	833123126	+1 582-583-0479	laneorris@gmail.com	2star
4224	Kaya Chaney	559420147	+1 582-600-4564	kayahaney@gmail.com	2star
4225	Caitlyn Henderson	627023684	+1 206-719-5693	caitlynenderson@gmail.com	3star
4226	Emilia Neal	725765468	+1 704-347-6537	emiliaeal@gmail.com	2star
4227	Thaddeus Wilson	358227420	+1 305-981-2548	thaddeusilson@gmail.com	2star
4228	Lucy Collins	860570091	+1 336-982-3132	lucyollins@gmail.com	2star
4229	Reese Mckay	734021709	+1 582-777-6031	reeseckay@gmail.com	2star
4230	Courtney Waller	504605957	+1 218-213-4344	courtneyaller@gmail.com	2star
4231	Ryland Gray	335854084	+1 505-644-7734	rylandray@gmail.com	2star
4232	Shyann Young	116448282	+1 582-262-2070	shyannoung@gmail.com	2star
4233	Camilla Bernard	673126964	+1 505-829-7717	camillaernard@gmail.com	2star
4234	Zion Brewer	918870951	+1 582-282-9568	zionrewer@gmail.com	2star
4235	Johnathan Salas	998183911	+1 582-682-0527	johnathanalas@gmail.com	2star
4236	Drew Torres	168063006	+1 215-688-6206	dreworres@gmail.com	2star
4237	Kiera Orozco	464103419	+1 582-282-7228	kierarozco@gmail.com	2star
4238	Valentina Potts	152125520	+1 582-282-5120	valentinaotts@gmail.com	2star
4239	Devan Mora	632811413	+1 582-998-4087	devanora@gmail.com	2star
4240	Meadow Erickson	501637135	+1 582-465-9198	meadowrickson@gmail.com	2star
